date,state_normalized,district_cleaned,demo_age_5_17,demo_age_17_
14-11-2025,ANDHRA PRADESH,Anantapur,99,634
14-11-2025,ANDHRA PRADESH,Ananthapur,68,242
14-11-2025,ANDHRA PRADESH,Ananthapuramu,69,293
14-11-2025,ANDHRA PRADESH,Annamayya,33,170
14-11-2025,ANDHRA PRADESH,Bapatla,17,86
14-11-2025,ANDHRA PRADESH,Chittoor,222,1153
14-11-2025,ANDHRA PRADESH,Cuddapah,118,873
14-11-2025,ANDHRA PRADESH,Dr. B. R. Ambedkar Konaseema,21,114
14-11-2025,ANDHRA PRADESH,East Godavari,149,1383
14-11-2025,ANDHRA PRADESH,Eluru,29,179
14-11-2025,ANDHRA PRADESH,Guntur,173,1405
14-11-2025,ANDHRA PRADESH,Hyderabad,92,392
14-11-2025,ANDHRA PRADESH,K.V.Rangareddy,4,12
14-11-2025,ANDHRA PRADESH,Kakinada,34,156
14-11-2025,ANDHRA PRADESH,Karim Nagar,4,6
14-11-2025,ANDHRA PRADESH,Karimnagar,11,133
14-11-2025,ANDHRA PRADESH,Khammam,52,326
14-11-2025,ANDHRA PRADESH,Krishna,108,999
14-11-2025,ANDHRA PRADESH,Kurnool,255,1120
14-11-2025,ANDHRA PRADESH,Mahabub Nagar,9,167
14-11-2025,ANDHRA PRADESH,Mahbubnagar,41,165
14-11-2025,ANDHRA PRADESH,Medak,18,176
14-11-2025,ANDHRA PRADESH,N. T. R,27,258
14-11-2025,ANDHRA PRADESH,Nalgonda,18,414
14-11-2025,ANDHRA PRADESH,Nandyal,26,132
14-11-2025,ANDHRA PRADESH,Nellore,107,920
14-11-2025,ANDHRA PRADESH,Nizamabad,6,67
14-11-2025,ANDHRA PRADESH,Palnadu,31,155
14-11-2025,ANDHRA PRADESH,Parvathipuram Manyam,22,60
14-11-2025,ANDHRA PRADESH,Prakasam,150,1277
14-11-2025,ANDHRA PRADESH,Rangareddi,74,252
14-11-2025,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,41,190
14-11-2025,ANDHRA PRADESH,Sri Sathya Sai,36,199
14-11-2025,ANDHRA PRADESH,Srikakulam,222,1052
14-11-2025,ANDHRA PRADESH,Tirupati,33,276
14-11-2025,ANDHRA PRADESH,Visakhapatnam,184,1443
14-11-2025,ANDHRA PRADESH,Vizianagaram,93,660
14-11-2025,ANDHRA PRADESH,Warangal,82,513
14-11-2025,ANDHRA PRADESH,West Godavari,152,1441
14-11-2025,ANDHRA PRADESH,Y. S. R,45,176
14-11-2025,ARUNACHAL PRADESH,Anjaw,2,14
14-11-2025,ARUNACHAL PRADESH,Changlang,2,38
14-11-2025,ARUNACHAL PRADESH,Dibang Valley,0,2
14-11-2025,ARUNACHAL PRADESH,East Kameng,3,15
14-11-2025,ARUNACHAL PRADESH,East Siang,0,23
14-11-2025,ARUNACHAL PRADESH,Kamle,0,6
14-11-2025,ARUNACHAL PRADESH,Kra Daadi,0,6
14-11-2025,ARUNACHAL PRADESH,Kurung Kumey,0,4
14-11-2025,ARUNACHAL PRADESH,Leparada,0,2
14-11-2025,ARUNACHAL PRADESH,Lohit,2,58
14-11-2025,ARUNACHAL PRADESH,Longding,4,15
14-11-2025,ARUNACHAL PRADESH,Lower Dibang Valley,0,8
14-11-2025,ARUNACHAL PRADESH,Lower Siang,0,6
14-11-2025,ARUNACHAL PRADESH,Lower Subansiri,2,20
14-11-2025,ARUNACHAL PRADESH,Namsai,0,34
14-11-2025,ARUNACHAL PRADESH,Papum Pare,12,38
14-11-2025,ARUNACHAL PRADESH,Shi-yomi,0,10
14-11-2025,ARUNACHAL PRADESH,Siang,2,6
14-11-2025,ARUNACHAL PRADESH,Tawang,0,26
14-11-2025,ARUNACHAL PRADESH,Tirap,2,16
14-11-2025,ARUNACHAL PRADESH,Upper Siang,2,6
14-11-2025,ARUNACHAL PRADESH,Upper Subansiri,4,18
14-11-2025,ARUNACHAL PRADESH,West Kameng,0,20
14-11-2025,ARUNACHAL PRADESH,West Siang,0,21
14-11-2025,ASSAM,Bajali,2,18
14-11-2025,ASSAM,Baksa,7,130
14-11-2025,ASSAM,Barpeta,47,452
14-11-2025,ASSAM,Biswanath,11,96
14-11-2025,ASSAM,Bongaigaon,28,269
14-11-2025,ASSAM,Cachar,55,651
14-11-2025,ASSAM,Charaideo,6,82
14-11-2025,ASSAM,Chirang,25,158
14-11-2025,ASSAM,Darrang,37,238
14-11-2025,ASSAM,Dhemaji,12,201
14-11-2025,ASSAM,Dhubri,57,596
14-11-2025,ASSAM,Dibrugarh,24,288
14-11-2025,ASSAM,Dima Hasao,0,6
14-11-2025,ASSAM,Goalpara,33,353
14-11-2025,ASSAM,Golaghat,15,235
14-11-2025,ASSAM,Hailakandi,38,260
14-11-2025,ASSAM,Hojai,18,274
14-11-2025,ASSAM,Jorhat,14,259
14-11-2025,ASSAM,Kamrup,21,420
14-11-2025,ASSAM,Kamrup Metro,27,353
14-11-2025,ASSAM,Karbi Anglong,35,207
14-11-2025,ASSAM,Karimganj,62,535
14-11-2025,ASSAM,Kokrajhar,32,280
14-11-2025,ASSAM,Lakhimpur,33,333
14-11-2025,ASSAM,Majuli,4,30
14-11-2025,ASSAM,Marigaon,43,378
14-11-2025,ASSAM,Nagaon,58,1014
14-11-2025,ASSAM,Nalbari,23,180
14-11-2025,ASSAM,North Cachar Hills,1,29
14-11-2025,ASSAM,Sibsagar,16,249
14-11-2025,ASSAM,Sonitpur,41,423
14-11-2025,ASSAM,South Salmara Mankachar,8,132
14-11-2025,ASSAM,Sribhumi,1,94
14-11-2025,ASSAM,Tamulpur District,1,17
14-11-2025,ASSAM,Tinsukia,9,311
14-11-2025,ASSAM,Udalguri,16,157
14-11-2025,ASSAM,West Karbi Anglong,2,26
14-11-2025,BIHAR,Araria,43,529
14-11-2025,BIHAR,Arwal,9,207
14-11-2025,BIHAR,Aurangabad,124,736
14-11-2025,BIHAR,Aurangabad(bh),0,6
14-11-2025,BIHAR,Banka,54,537
14-11-2025,BIHAR,Begusarai,144,960
14-11-2025,BIHAR,Bhabua,1,1
14-11-2025,BIHAR,Bhagalpur,147,988
14-11-2025,BIHAR,Bhojpur,117,729
14-11-2025,BIHAR,Buxar,56,432
14-11-2025,BIHAR,Darbhanga,135,1156
14-11-2025,BIHAR,East Champaran,144,1638
14-11-2025,BIHAR,Gaya,127,798
14-11-2025,BIHAR,Gopalganj,54,621
14-11-2025,BIHAR,Jamui,44,322
14-11-2025,BIHAR,Jehanabad,57,266
14-11-2025,BIHAR,Kaimur (Bhabua),62,523
14-11-2025,BIHAR,Katihar,74,976
14-11-2025,BIHAR,Khagaria,59,356
14-11-2025,BIHAR,Kishanganj,18,282
14-11-2025,BIHAR,Lakhisarai,34,413
14-11-2025,BIHAR,Madhepura,23,335
14-11-2025,BIHAR,Madhubani,147,1281
14-11-2025,BIHAR,Monghyr,0,1
14-11-2025,BIHAR,Munger,53,402
14-11-2025,BIHAR,Muzaffarpur,117,1221
14-11-2025,BIHAR,Nalanda,88,644
14-11-2025,BIHAR,Nawada,46,256
14-11-2025,BIHAR,Pashchim Champaran,0,8
14-11-2025,BIHAR,Patna,181,1585
14-11-2025,BIHAR,Purba Champaran,0,6
14-11-2025,BIHAR,Purnea,1,20
14-11-2025,BIHAR,Purnia,61,623
14-11-2025,BIHAR,Rohtas,73,612
14-11-2025,BIHAR,Saharsa,52,422
14-11-2025,BIHAR,Samastipur,132,1251
14-11-2025,BIHAR,Samstipur,0,6
14-11-2025,BIHAR,Saran,121,1034
14-11-2025,BIHAR,Sheikhpura,28,139
14-11-2025,BIHAR,Sheikpura,0,2
14-11-2025,BIHAR,Sheohar,7,81
14-11-2025,BIHAR,Sitamarhi,77,777
14-11-2025,BIHAR,Siwan,78,709
14-11-2025,BIHAR,Supaul,47,419
14-11-2025,BIHAR,Vaishali,90,896
14-11-2025,BIHAR,West Champaran,72,1036
14-11-2025,CHANDIGARH,Chandigarh,23,217
14-11-2025,CHHATTISGARH,Balod,34,350
14-11-2025,CHHATTISGARH,Baloda Bazar,56,545
14-11-2025,CHHATTISGARH,Balrampur,18,288
14-11-2025,CHHATTISGARH,Bastar,112,501
14-11-2025,CHHATTISGARH,Bemetara,14,226
14-11-2025,CHHATTISGARH,Bijapur,22,149
14-11-2025,CHHATTISGARH,Bilaspur,83,689
14-11-2025,CHHATTISGARH,Dakshin Bastar Dantewada,40,78
14-11-2025,CHHATTISGARH,Dantewada,20,29
14-11-2025,CHHATTISGARH,Dhamtari,11,242
14-11-2025,CHHATTISGARH,Durg,60,450
14-11-2025,CHHATTISGARH,Gariyaband,16,324
14-11-2025,CHHATTISGARH,Gaurela-pendra-marwahi,0,2
14-11-2025,CHHATTISGARH,Janjgir - Champa,0,2
14-11-2025,CHHATTISGARH,Janjgir Champa,0,1
14-11-2025,CHHATTISGARH,Janjgir-Champa,34,537
14-11-2025,CHHATTISGARH,Jashpur,108,868
14-11-2025,CHHATTISGARH,Kabeerdham,4,82
14-11-2025,CHHATTISGARH,Kanker,23,170
14-11-2025,CHHATTISGARH,Kawardha,35,345
14-11-2025,CHHATTISGARH,Khairagarh Chhuikhadan Gandai,4,47
14-11-2025,CHHATTISGARH,Kondagaon,30,515
14-11-2025,CHHATTISGARH,Korba,14,188
14-11-2025,CHHATTISGARH,Koriya,24,200
14-11-2025,CHHATTISGARH,Mahasamund,22,200
14-11-2025,CHHATTISGARH,Manendragarh–Chirmiri–Bharatpur,3,66
14-11-2025,CHHATTISGARH,Mohalla-Manpur-Ambagarh Chowki,0,2
14-11-2025,CHHATTISGARH,Mohla-Manpur-Ambagarh Chouki,29,130
14-11-2025,CHHATTISGARH,Mungeli,38,569
14-11-2025,CHHATTISGARH,Narayanpur,16,86
14-11-2025,CHHATTISGARH,Raigarh,33,533
14-11-2025,CHHATTISGARH,Raipur,109,864
14-11-2025,CHHATTISGARH,Rajnandgaon,43,765
14-11-2025,CHHATTISGARH,Sakti,37,190
14-11-2025,CHHATTISGARH,Sarangarh-Bilaigarh,17,265
14-11-2025,CHHATTISGARH,Sukma,30,326
14-11-2025,CHHATTISGARH,Surajpur,51,220
14-11-2025,CHHATTISGARH,Surguja,90,518
14-11-2025,CHHATTISGARH,Uttar Bastar Kanker,21,155
14-11-2025,DADRA AND NAGAR HAVELI AND DAMAN AND DIU,Dadra And Nagar Haveli,0,2
14-11-2025,DADRA AND NAGAR HAVELI AND DAMAN AND DIU,Daman,0,16
14-11-2025,DADRA AND NAGAR HAVELI AND DAMAN AND DIU,Diu,2,0
14-11-2025,DELHI,Central Delhi,25,192
14-11-2025,DELHI,East Delhi,42,348
14-11-2025,DELHI,New Delhi,2,14
14-11-2025,DELHI,North Delhi,20,204
14-11-2025,DELHI,North East,2,75
14-11-2025,DELHI,North East Delhi,20,104
14-11-2025,DELHI,North West Delhi,157,1211
14-11-2025,DELHI,Shahdara,12,123
14-11-2025,DELHI,South Delhi,35,568
14-11-2025,DELHI,South West Delhi,96,631
14-11-2025,DELHI,West Delhi,70,920
14-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,2,2
14-11-2025,Daman & Diu,Daman,0,3
14-11-2025,Daman & Diu,Diu,0,12
14-11-2025,Daman and Diu,Daman,0,19
14-11-2025,Daman and Diu,Diu,1,8
14-11-2025,GOA,North Goa,8,138
14-11-2025,GOA,South Goa,15,193
14-11-2025,GUJARAT,Ahmadabad,0,94
14-11-2025,GUJARAT,Ahmedabad,161,1076
14-11-2025,GUJARAT,Amreli,10,190
14-11-2025,GUJARAT,Anand,15,178
14-11-2025,GUJARAT,Arvalli,9,39
14-11-2025,GUJARAT,Banas Kantha,0,4
14-11-2025,GUJARAT,Banaskantha,31,432
14-11-2025,GUJARAT,Bharuch,35,177
14-11-2025,GUJARAT,Bhavnagar,36,249
14-11-2025,GUJARAT,Botad,20,84
14-11-2025,GUJARAT,Chhotaudepur,11,38
14-11-2025,GUJARAT,Dahod,18,169
14-11-2025,GUJARAT,Devbhumi Dwarka,10,38
14-11-2025,GUJARAT,Dohad,2,43
14-11-2025,GUJARAT,Gandhinagar,26,253
14-11-2025,GUJARAT,Gir Somnath,8,36
14-11-2025,GUJARAT,Jamnagar,32,285
14-11-2025,GUJARAT,Junagadh,25,297
14-11-2025,GUJARAT,Kachchh,21,259
14-11-2025,GUJARAT,Kheda,10,177
14-11-2025,GUJARAT,Mahesana,30,267
14-11-2025,GUJARAT,Mahisagar,5,40
14-11-2025,GUJARAT,Morbi,14,67
14-11-2025,GUJARAT,Narmada,9,57
14-11-2025,GUJARAT,Navsari,42,225
14-11-2025,GUJARAT,Panch Mahals,0,4
14-11-2025,GUJARAT,Panchmahals,10,115
14-11-2025,GUJARAT,Patan,7,174
14-11-2025,GUJARAT,Porbandar,4,29
14-11-2025,GUJARAT,Rajkot,43,593
14-11-2025,GUJARAT,Sabar Kantha,0,12
14-11-2025,GUJARAT,Sabarkantha,37,159
14-11-2025,GUJARAT,Surat,187,1626
14-11-2025,GUJARAT,Surendra Nagar,13,155
14-11-2025,GUJARAT,Surendranagar,1,13
14-11-2025,GUJARAT,Tapi,3,24
14-11-2025,GUJARAT,The Dangs,9,26
14-11-2025,GUJARAT,Vadodara,82,632
14-11-2025,GUJARAT,Valsad,27,232
14-11-2025,HARYANA,Ambala,30,234
14-11-2025,HARYANA,Bhiwani,19,197
14-11-2025,HARYANA,Charkhi Dadri,6,22
14-11-2025,HARYANA,Faridabad,95,804
14-11-2025,HARYANA,Fatehabad,9,96
14-11-2025,HARYANA,Gurgaon,51,425
14-11-2025,HARYANA,Hisar,37,399
14-11-2025,HARYANA,Jhajjar,9,80
14-11-2025,HARYANA,Jind,25,168
14-11-2025,HARYANA,Kaithal,21,134
14-11-2025,HARYANA,Karnal,39,173
14-11-2025,HARYANA,Kurukshetra,12,93
14-11-2025,HARYANA,Mahendragarh,16,122
14-11-2025,HARYANA,Mewat,25,410
14-11-2025,HARYANA,Palwal,35,369
14-11-2025,HARYANA,Panchkula,13,145
14-11-2025,HARYANA,Panipat,38,251
14-11-2025,HARYANA,Rewari,40,245
14-11-2025,HARYANA,Rohtak,5,48
14-11-2025,HARYANA,Sirsa,18,307
14-11-2025,HARYANA,Sonipat,40,187
14-11-2025,HARYANA,Yamuna Nagar,0,28
14-11-2025,HARYANA,Yamunanagar,2,12
14-11-2025,HIMACHAL PRADESH,Bilaspur,1,28
14-11-2025,HIMACHAL PRADESH,Chamba,13,47
14-11-2025,HIMACHAL PRADESH,Hamirpur,11,47
14-11-2025,HIMACHAL PRADESH,Kangra,22,131
14-11-2025,HIMACHAL PRADESH,Kinnaur,0,11
14-11-2025,HIMACHAL PRADESH,Kullu,9,89
14-11-2025,HIMACHAL PRADESH,Lahul And Spiti,0,3
14-11-2025,HIMACHAL PRADESH,Mandi,13,100
14-11-2025,HIMACHAL PRADESH,Shimla,19,130
14-11-2025,HIMACHAL PRADESH,Sirmaur,7,44
14-11-2025,HIMACHAL PRADESH,Solan,2,38
14-11-2025,HIMACHAL PRADESH,Una,14,50
14-11-2025,JAMMU AND KASHMIR,Anantnag,31,182
14-11-2025,JAMMU AND KASHMIR,Badgam,0,32
14-11-2025,JAMMU AND KASHMIR,Bandipore,6,19
14-11-2025,JAMMU AND KASHMIR,Baramula,21,80
14-11-2025,JAMMU AND KASHMIR,Budgam,13,22
14-11-2025,JAMMU AND KASHMIR,Doda,10,63
14-11-2025,JAMMU AND KASHMIR,Ganderbal,9,30
14-11-2025,JAMMU AND KASHMIR,Jammu,2,142
14-11-2025,JAMMU AND KASHMIR,Kargil,0,13
14-11-2025,JAMMU AND KASHMIR,Kathua,8,68
14-11-2025,JAMMU AND KASHMIR,Kishtwar,0,2
14-11-2025,JAMMU AND KASHMIR,Kulgam,15,43
14-11-2025,JAMMU AND KASHMIR,Kupwara,25,99
14-11-2025,JAMMU AND KASHMIR,Leh,2,10
14-11-2025,JAMMU AND KASHMIR,Leh (ladakh),0,1
14-11-2025,JAMMU AND KASHMIR,Pulwama,13,68
14-11-2025,JAMMU AND KASHMIR,Punch,1,11
14-11-2025,JAMMU AND KASHMIR,Rajouri,7,33
14-11-2025,JAMMU AND KASHMIR,Ramban,10,15
14-11-2025,JAMMU AND KASHMIR,Reasi,8,28
14-11-2025,JAMMU AND KASHMIR,Samba,0,18
14-11-2025,JAMMU AND KASHMIR,Srinagar,6,191
14-11-2025,JAMMU AND KASHMIR,Udhampur,4,60
14-11-2025,JHARKHAND,Bokaro,45,479
14-11-2025,JHARKHAND,Chatra,9,89
14-11-2025,JHARKHAND,Deoghar,23,240
14-11-2025,JHARKHAND,Dhanbad,18,292
14-11-2025,JHARKHAND,Dumka,30,173
14-11-2025,JHARKHAND,East Singhbhum,15,243
14-11-2025,JHARKHAND,Garhwa,21,231
14-11-2025,JHARKHAND,Garhwa *,0,6
14-11-2025,JHARKHAND,Giridih,63,416
14-11-2025,JHARKHAND,Godda,30,449
14-11-2025,JHARKHAND,Gumla,19,195
14-11-2025,JHARKHAND,Hazaribag,7,104
14-11-2025,JHARKHAND,Hazaribagh,17,169
14-11-2025,JHARKHAND,Jamtara,2,45
14-11-2025,JHARKHAND,Khunti,3,18
14-11-2025,JHARKHAND,Kodarma,1,1
14-11-2025,JHARKHAND,Koderma,14,104
14-11-2025,JHARKHAND,Latehar,31,246
14-11-2025,JHARKHAND,Lohardaga,8,109
14-11-2025,JHARKHAND,Pakaur,0,8
14-11-2025,JHARKHAND,Pakur,15,216
14-11-2025,JHARKHAND,Palamau,9,37
14-11-2025,JHARKHAND,Palamu,105,745
14-11-2025,JHARKHAND,Pashchimi Singhbhum,2,49
14-11-2025,JHARKHAND,Purbi Singhbhum,0,55
14-11-2025,JHARKHAND,Ramgarh,16,142
14-11-2025,JHARKHAND,Ranchi,52,567
14-11-2025,JHARKHAND,Sahebganj,44,386
14-11-2025,JHARKHAND,Sahibganj,1,21
14-11-2025,JHARKHAND,Seraikela-Kharsawan,23,205
14-11-2025,JHARKHAND,Seraikela-kharsawan,1,60
14-11-2025,JHARKHAND,Simdega,16,141
14-11-2025,JHARKHAND,West Singhbhum,30,326
14-11-2025,KARNATAKA,Bagalkot,56,263
14-11-2025,KARNATAKA,Bagalkot *,0,12
14-11-2025,KARNATAKA,Ballari,6,82
14-11-2025,KARNATAKA,Bangalore,39,340
14-11-2025,KARNATAKA,Bangalore Rural,22,160
14-11-2025,KARNATAKA,Belagavi,49,264
14-11-2025,KARNATAKA,Belgaum,43,331
14-11-2025,KARNATAKA,Bellary,15,129
14-11-2025,KARNATAKA,Bengaluru,183,1162
14-11-2025,KARNATAKA,Bengaluru South,0,27
14-11-2025,KARNATAKA,Bidar,38,182
14-11-2025,KARNATAKA,Bijapur,25,121
14-11-2025,KARNATAKA,Chamarajanagar,1,13
14-11-2025,KARNATAKA,Chamrajanagar,12,80
14-11-2025,KARNATAKA,Chamrajnagar,0,36
14-11-2025,KARNATAKA,Chickmagalur,10,95
14-11-2025,KARNATAKA,Chikkaballapur,31,181
14-11-2025,KARNATAKA,Chikkamagaluru,7,61
14-11-2025,KARNATAKA,Chikmagalur,1,5
14-11-2025,KARNATAKA,Chitradurga,38,236
14-11-2025,KARNATAKA,Dakshina Kannada,65,351
14-11-2025,KARNATAKA,Davanagere,0,26
14-11-2025,KARNATAKA,Davangere,27,116
14-11-2025,KARNATAKA,Dharwad,44,198
14-11-2025,KARNATAKA,Gadag,18,96
14-11-2025,KARNATAKA,Gadag *,0,8
14-11-2025,KARNATAKA,Gulbarga,23,164
14-11-2025,KARNATAKA,Hasan,4,64
14-11-2025,KARNATAKA,Hassan,17,169
14-11-2025,KARNATAKA,Haveri,45,222
14-11-2025,KARNATAKA,Haveri *,0,3
14-11-2025,KARNATAKA,Kalaburagi,40,155
14-11-2025,KARNATAKA,Kodagu,10,82
14-11-2025,KARNATAKA,Kolar,28,222
14-11-2025,KARNATAKA,Koppal,23,133
14-11-2025,KARNATAKA,Mandya,24,208
14-11-2025,KARNATAKA,Mysore,15,190
14-11-2025,KARNATAKA,Mysuru,25,232
14-11-2025,KARNATAKA,Raichur,58,289
14-11-2025,KARNATAKA,Ramanagar,19,143
14-11-2025,KARNATAKA,Shimoga,11,152
14-11-2025,KARNATAKA,Shivamogga,31,117
14-11-2025,KARNATAKA,Tumakuru,30,162
14-11-2025,KARNATAKA,Tumkur,19,185
14-11-2025,KARNATAKA,Udupi,32,197
14-11-2025,KARNATAKA,Uttara Kannada,32,209
14-11-2025,KARNATAKA,Vijayanagara,15,84
14-11-2025,KARNATAKA,Vijayapura,41,148
14-11-2025,KARNATAKA,Yadgir,34,152
14-11-2025,KERALA,Alappuzha,23,389
14-11-2025,KERALA,Ernakulam,45,695
14-11-2025,KERALA,Idukki,15,153
14-11-2025,KERALA,Kannur,54,611
14-11-2025,KERALA,Kasaragod,22,272
14-11-2025,KERALA,Kasargod,1,16
14-11-2025,KERALA,Kollam,50,520
14-11-2025,KERALA,Kottayam,22,307
14-11-2025,KERALA,Kozhikode,83,896
14-11-2025,KERALA,Malappuram,93,1780
14-11-2025,KERALA,Palakkad,37,520
14-11-2025,KERALA,Pathanamthitta,21,228
14-11-2025,KERALA,Thiruvananthapuram,59,689
14-11-2025,KERALA,Thrissur,63,648
14-11-2025,KERALA,Wayanad,17,168
14-11-2025,LADAKH,Kargil,4,13
14-11-2025,LADAKH,Leh,4,10
14-11-2025,LAKSHADWEEP,Lakshadweep,1,4
14-11-2025,MADHYA PRADESH,Agar Malwa,5,50
14-11-2025,MADHYA PRADESH,Alirajpur,18,118
14-11-2025,MADHYA PRADESH,Anuppur,16,106
14-11-2025,MADHYA PRADESH,Ashok Nagar,14,197
14-11-2025,MADHYA PRADESH,Balaghat,30,244
14-11-2025,MADHYA PRADESH,Barwani,29,270
14-11-2025,MADHYA PRADESH,Betul,62,234
14-11-2025,MADHYA PRADESH,Bhind,57,351
14-11-2025,MADHYA PRADESH,Bhopal,58,484
14-11-2025,MADHYA PRADESH,Burhanpur,11,89
14-11-2025,MADHYA PRADESH,Chhatarpur,41,385
14-11-2025,MADHYA PRADESH,Chhindwara,20,271
14-11-2025,MADHYA PRADESH,Damoh,19,271
14-11-2025,MADHYA PRADESH,Datia,27,201
14-11-2025,MADHYA PRADESH,Dewas,22,196
14-11-2025,MADHYA PRADESH,Dhar,39,397
14-11-2025,MADHYA PRADESH,Dindori,8,97
14-11-2025,MADHYA PRADESH,East Nimar,4,71
14-11-2025,MADHYA PRADESH,Guna,27,219
14-11-2025,MADHYA PRADESH,Gwalior,53,417
14-11-2025,MADHYA PRADESH,Harda,8,36
14-11-2025,MADHYA PRADESH,Harda *,1,16
14-11-2025,MADHYA PRADESH,Hoshangabad,17,68
14-11-2025,MADHYA PRADESH,Indore,102,822
14-11-2025,MADHYA PRADESH,Jabalpur,50,520
14-11-2025,MADHYA PRADESH,Jhabua,27,334
14-11-2025,MADHYA PRADESH,Katni,53,258
14-11-2025,MADHYA PRADESH,Khandwa,4,79
14-11-2025,MADHYA PRADESH,Khargone,30,234
14-11-2025,MADHYA PRADESH,Maihar,1,30
14-11-2025,MADHYA PRADESH,Mandla,19,142
14-11-2025,MADHYA PRADESH,Mandsaur,33,213
14-11-2025,MADHYA PRADESH,Mauganj,1,37
14-11-2025,MADHYA PRADESH,Morena,73,461
14-11-2025,MADHYA PRADESH,Narmadapuram,3,53
14-11-2025,MADHYA PRADESH,Narsimhapur,0,33
14-11-2025,MADHYA PRADESH,Narsinghpur,25,109
14-11-2025,MADHYA PRADESH,Neemuch,24,134
14-11-2025,MADHYA PRADESH,Niwari,4,13
14-11-2025,MADHYA PRADESH,Pandhurna,1,10
14-11-2025,MADHYA PRADESH,Panna,32,217
14-11-2025,MADHYA PRADESH,Raisen,23,210
14-11-2025,MADHYA PRADESH,Rajgarh,29,214
14-11-2025,MADHYA PRADESH,Ratlam,39,300
14-11-2025,MADHYA PRADESH,Rewa,47,481
14-11-2025,MADHYA PRADESH,Sagar,37,419
14-11-2025,MADHYA PRADESH,Satna,39,366
14-11-2025,MADHYA PRADESH,Sehore,17,124
14-11-2025,MADHYA PRADESH,Seoni,35,229
14-11-2025,MADHYA PRADESH,Shahdol,14,208
14-11-2025,MADHYA PRADESH,Shajapur,26,148
14-11-2025,MADHYA PRADESH,Sheopur,18,128
14-11-2025,MADHYA PRADESH,Shivpuri,28,436
14-11-2025,MADHYA PRADESH,Sidhi,6,33
14-11-2025,MADHYA PRADESH,Singrauli,29,286
14-11-2025,MADHYA PRADESH,Tikamgarh,31,225
14-11-2025,MADHYA PRADESH,Ujjain,31,239
14-11-2025,MADHYA PRADESH,Umaria,23,176
14-11-2025,MADHYA PRADESH,Vidisha,23,148
14-11-2025,MADHYA PRADESH,West Nimar,1,12
14-11-2025,MAHARASHTRA,Ahmadnagar,104,7111
14-11-2025,MAHARASHTRA,Ahmed Nagar,0,249
14-11-2025,MAHARASHTRA,Akola,22,2185
14-11-2025,MAHARASHTRA,Amravati,77,2851
14-11-2025,MAHARASHTRA,Aurangabad,82,3933
14-11-2025,MAHARASHTRA,Beed,64,3514
14-11-2025,MAHARASHTRA,Bhandara,18,441
14-11-2025,MAHARASHTRA,Bid,1,156
14-11-2025,MAHARASHTRA,Buldana,5,1149
14-11-2025,MAHARASHTRA,Buldhana,44,4477
14-11-2025,MAHARASHTRA,Chandrapur,30,2941
14-11-2025,MAHARASHTRA,Chhatrapati Sambhajinagar,13,173
14-11-2025,MAHARASHTRA,Dharashiv,2,39
14-11-2025,MAHARASHTRA,Dhule,40,1150
14-11-2025,MAHARASHTRA,Gadchiroli,14,1237
14-11-2025,MAHARASHTRA,Gondia,0,25
14-11-2025,MAHARASHTRA,Gondiya,22,1028
14-11-2025,MAHARASHTRA,Gondiya *,0,45
14-11-2025,MAHARASHTRA,Hingoli,23,2740
14-11-2025,MAHARASHTRA,Jalgaon,84,3372
14-11-2025,MAHARASHTRA,Jalna,27,1904
14-11-2025,MAHARASHTRA,Kolhapur,61,3624
14-11-2025,MAHARASHTRA,Latur,49,3598
14-11-2025,MAHARASHTRA,Mumbai,76,1967
14-11-2025,MAHARASHTRA,Mumbai City,26,238
14-11-2025,MAHARASHTRA,Mumbai Suburban,149,1031
14-11-2025,MAHARASHTRA,Mumbai( Sub Urban ),0,44
14-11-2025,MAHARASHTRA,Nagpur,99,2226
14-11-2025,MAHARASHTRA,Nanded,37,5594
14-11-2025,MAHARASHTRA,Nandurbar,10,374
14-11-2025,MAHARASHTRA,Nandurbar *,0,1
14-11-2025,MAHARASHTRA,Nashik,126,5102
14-11-2025,MAHARASHTRA,Osmanabad,24,3184
14-11-2025,MAHARASHTRA,Palghar,56,1190
14-11-2025,MAHARASHTRA,Parbhani,30,2580
14-11-2025,MAHARASHTRA,Pune,196,4207
14-11-2025,MAHARASHTRA,Raigad,38,292
14-11-2025,MAHARASHTRA,Raigarh,52,1955
14-11-2025,MAHARASHTRA,Raigarh(MH),0,19
14-11-2025,MAHARASHTRA,Ratnagiri,32,1237
14-11-2025,MAHARASHTRA,Sangli,40,2587
14-11-2025,MAHARASHTRA,Satara,17,1559
14-11-2025,MAHARASHTRA,Sindhudurg,11,495
14-11-2025,MAHARASHTRA,Solapur,67,6521
14-11-2025,MAHARASHTRA,Thane,127,2940
14-11-2025,MAHARASHTRA,Wardha,9,415
14-11-2025,MAHARASHTRA,Washim,5,1101
14-11-2025,MAHARASHTRA,Washim *,0,9
14-11-2025,MAHARASHTRA,Yavatmal,25,4409
14-11-2025,MANIPUR,Bishnupur,68,425
14-11-2025,MANIPUR,Chandel,5,52
14-11-2025,MANIPUR,Churachandpur,10,65
14-11-2025,MANIPUR,Imphal East,124,973
14-11-2025,MANIPUR,Imphal West,141,931
14-11-2025,MANIPUR,Jiribam,2,17
